question_id,knowledge_node_id,question_type,difficulty_level,stem,correct_answer,score_points,evidence_ids,provenance
a15c5a60-2b53-5846-a57e-ff6d955ad6c9,RAG-SUB-chunking_objectives,short_answer,2,某团队在“文档切分目标”环节出现质量下降。请列出至少两个常见根因，并说明何时不应继续增加该环节的复杂度。,常见根因：盲目使用固定字符数会截断定义、步骤或表格；重叠过大造成重复检索和成本上升；片段过长使相关信息被无关内容稀释。 适用边界：不存在通用最佳长度。合同条款、代码、FAQ和长教程需要不同策略，最终选择必须由检索与生成评测共同决定。,10,"[""c16e5cb0-4034-5d5b-b359-75746740355f"", ""85591441-27ac-5994-9fb1-43d2ab8eef77""]","{""origin_question_id"": ""q_chunking_objectives_advanced"", ""review_status"": ""pending_team_review""}"
6e20214c-960b-5fbb-a74b-f5e554278355,RAG-SUB-fixed_window_chunking,single_choice,1,关于“固定窗口切分”，以下哪项描述最准确？,A,10,"[""ee46d48c-e991-5c18-97e4-f0f96409f900""]","{""origin_question_id"": ""q_fixed_window_chunking_foundation"", ""review_status"": ""pending_team_review""}"
6c6291e8-03d5-550b-8101-4ee989a27e47,RAG-SUB-fixed_window_chunking,short_answer,1,请说明在真实RAG项目中如何落实“固定窗口切分”，至少给出三个实施要点。,工程上应以Token而非字符估计模型上下文成本；保存chunk_start、chunk_end和overlap_size；先用多个窗口大小做离线对比。,10,"[""c66e4478-8269-55a1-88bb-f273ea4f3527""]","{""origin_question_id"": ""q_fixed_window_chunking_standard"", ""review_status"": ""pending_team_review""}"
4135c366-1e15-5649-be18-269edd619e86,RAG-SUB-fixed_window_chunking,short_answer,2,某团队在“固定窗口切分”环节出现质量下降。请列出至少两个常见根因，并说明何时不应继续增加该环节的复杂度。,常见根因：固定窗口不理解标题、句子和代码边界，可能把步骤或定义切断。中文字符与Token比例也随模型变化，不能用固定经验值代替测量。 适用边界：适合结构弱、内容较均匀的文本和快速基线；对表格、代码、制度条款或层级文档，通常应使用结构感知方案。,10,"[""2c58c043-5fbc-5ea0-8f4a-42b4f6b274c3"", ""c9c16520-de99-5e5f-bcda-f7900eb6e1dd""]","{""origin_question_id"": ""q_fixed_window_chunking_advanced"", ""review_status"": ""pending_team_review""}"
9b471d40-e0cb-5f21-9fd9-042bfa36cd6d,RAG-SUB-structure_aware_chunking,single_choice,1,关于“结构感知切分”，以下哪项描述最准确？,B,10,"[""4d6a04e6-90c0-5d11-8138-13af2a13df74""]","{""origin_question_id"": ""q_structure_aware_chunking_foundation"", ""review_status"": ""pending_team_review""}"
d3aabd36-0837-5eac-b138-1bfe3214ada1,RAG-SUB-structure_aware_chunking,short_answer,2,请说明在真实RAG项目中如何落实“结构感知切分”，至少给出三个实施要点。,解析器先输出文档树，再按节点大小合并或拆分；标题路径加入metadata或上下文前缀；表格和代码块原则上保持完整。,10,"[""8115ec5d-4779-54b2-8ba6-802c8c51309c""]","{""origin_question_id"": ""q_structure_aware_chunking_standard"", ""review_status"": ""pending_team_review""}"
fcabcfd6-c81d-58d1-bc47-7e04ee7c26aa,RAG-SUB-structure_aware_chunking,short_answer,3,某团队在“结构感知切分”环节出现质量下降。请列出至少两个常见根因，并说明何时不应继续增加该环节的复杂度。,常见根因：标题解析错误会放大到所有片段；只按标题切分可能产生极短或超长块；将标题重复写入正文会增加索引噪声。 适用边界：对结构清晰的手册、课程、API文档和制度文件优先采用；对无结构聊天记录可退回语义或窗口切分。,10,"[""105da82a-66e2-56e1-8c42-a4e59f9f39eb"", ""e8fc7d18-2253-537a-8aa4-cf068546aa0c""]","{""origin_question_id"": ""q_structure_aware_chunking_advanced"", ""review_status"": ""pending_team_review""}"
b31de978-9e3f-5c79-b1ce-566091705602,RAG-SUB-semantic_chunking,single_choice,2,关于“语义切分”，以下哪项描述最准确？,C,10,"[""0c4a1fc0-f7b7-5938-ac59-3480504d9884""]","{""origin_question_id"": ""q_semantic_chunking_foundation"", ""review_status"": ""pending_team_review""}"
44dc429d-7aa4-550f-a6bd-d91343735716,RAG-SUB-semantic_chunking,short_answer,3,请说明在真实RAG项目中如何落实“语义切分”，至少给出三个实施要点。,先分句并生成局部嵌入，使用阈值或聚类寻找边界；必须设置长度上下限和结构保护规则，并在目标查询集上验证收益。,10,"[""fa8e1b86-4686-5dc5-8ccb-5ba10670f1b4""]","{""origin_question_id"": ""q_semantic_chunking_standard"", ""review_status"": ""pending_team_review""}"
0cd374ef-c4dd-5167-84c0-f50017b4566f,RAG-SUB-semantic_chunking,short_answer,4,某团队在“语义切分”环节出现质量下降。请列出至少两个常见根因，并说明何时不应继续增加该环节的复杂度。,常见根因：阈值对领域和模型敏感；计算成本高；对短句、列表和代码语义不稳定；如果缺少结构约束，可能生成大小极不均匀的片段。 适用边界：适合主题连续但标题稀疏的长文本。若结构感知切分已表现良好，不应仅为“高级”而引入语义切分。,10,"[""f15cc804-34cf-5c32-b764-94757bc0721b"", ""4d7a7938-f641-5e61-a3b8-6f3e47b089a7""]","{""origin_question_id"": ""q_semantic_chunking_advanced"", ""review_status"": ""pending_team_review""}"
32c1a59b-4605-58e6-9d19-f1b85d4812f9,RAG-SUB-parent_child_multigranular,single_choice,2,关于“父子与多粒度检索”，以下哪项描述最准确？,D,10,"[""d1c1f809-fc4e-5e82-97fd-1cda7d936fb8""]","{""origin_question_id"": ""q_parent_child_multigranular_foundation"", ""review_status"": ""pending_team_review""}"
e2585c92-77c2-5049-873f-19193ae51a64,RAG-SUB-parent_child_multigranular,short_answer,3,请说明在真实RAG项目中如何落实“父子与多粒度检索”，至少给出三个实施要点。,为每个子块保存parent_chunk_id和section_path；检索命中子块后按去重规则扩展父块；控制扩展后的Token预算并保留命中位置。,10,"[""acee56b3-5866-5cd3-b440-c1336cf66b10""]","{""origin_question_id"": ""q_parent_child_multigranular_standard"", ""review_status"": ""pending_team_review""}"
ecc9417b-d0f3-5704-8f6a-bb88955a86a1,RAG-SUB-parent_child_multigranular,short_answer,4,某团队在“父子与多粒度检索”环节出现质量下降。请列出至少两个常见根因，并说明何时不应继续增加该环节的复杂度。,常见根因：无条件返回整个父块会挤占上下文；多个子块映射到同一父块时若不去重会重复；父块更新但子块未重建会产生版本错配。 适用边界：适合需要精确定位但答案依赖上下文的手册、长教程和法规。短FAQ库通常不需要复杂父子结构。,10,"[""587e4bbe-396e-583f-baa4-ebece23d05b2"", ""6cd4b375-cf46-540a-ad55-84151430be3a""]","{""origin_question_id"": ""q_parent_child_multigranular_advanced"", ""review_status"": ""pending_team_review""}"
240c5ae2-d4cf-5b0b-9d26-c645816d71ab,RAG-SUB-metadata_schema,single_choice,1,关于“元数据Schema设计”，以下哪项描述最准确？,A,10,"[""51d0e527-641c-54bf-abd7-932e4a7b6911""]","{""origin_question_id"": ""q_metadata_schema_foundation"", ""review_status"": ""pending_team_review""}"
2370aa1f-e7db-5292-a0ca-df883529fb31,RAG-SUB-metadata_schema,short_answer,2,请说明在真实RAG项目中如何落实“元数据Schema设计”，至少给出三个实施要点。,字段应有统一类型、枚举和缺省规则；在向量库、关键词索引和数据库之间保持一致；为高频过滤字段建立索引，并在契约中冻结跨模块名称。,10,"[""413e5128-75be-59f9-bb78-08db052bc10c""]","{""origin_question_id"": ""q_metadata_schema_standard"", ""review_status"": ""pending_team_review""}"
4c422d2a-8988-5fee-9ec0-36b0dcd756e2,RAG-SUB-metadata_schema,short_answer,3,某团队在“元数据Schema设计”环节出现质量下降。请列出至少两个常见根因，并说明何时不应继续增加该环节的复杂度。,常见根因：自由文本标签会产生同义词和拼写漂移；遗漏版本或权限字段会破坏复现与隔离；把所有元数据都塞入向量文本会降低语义质量。 适用边界：只保存业务确实使用的字段，避免过度建模；敏感元数据不应直接展示给终端用户。,10,"[""85aaf6fd-417a-594b-be3d-6352e6f3571c"", ""e0055a2a-fd23-513c-9714-809ad86b64ab""]","{""origin_question_id"": ""q_metadata_schema_advanced"", ""review_status"": ""pending_team_review""}"
f10175ac-18aa-5a7c-ac05-16a8a974a53a,RAG-SUB-embedding_fundamentals,single_choice,1,关于“文本嵌入基础”，以下哪项描述最准确？,B,10,"[""6e015c9b-8abd-5ebf-9056-5571eb2498be""]","{""origin_question_id"": ""q_embedding_fundamentals_foundation"", ""review_status"": ""pending_team_review""}"
224f2204-6699-57ef-95fe-6debd51ddbd7,RAG-SUB-embedding_fundamentals,short_answer,2,请说明在真实RAG项目中如何落实“文本嵌入基础”，至少给出三个实施要点。,分别编码query与passage时要使用模型推荐前缀或任务类型；固定模型名称、维度和归一化设置；索引与查询必须使用兼容编码器。,10,"[""62776882-bccb-5e7b-83d3-2c0e30b649f6""]","{""origin_question_id"": ""q_embedding_fundamentals_standard"", ""review_status"": ""pending_team_review""}"
8b22b41b-047f-52e4-a4e9-0b83e3955c8d,RAG-SUB-embedding_fundamentals,short_answer,3,某团队在“文本嵌入基础”环节出现质量下降。请列出至少两个常见根因，并说明何时不应继续增加该环节的复杂度。,常见根因：不同模型向量不能混用；只看维度不能判断质量；语义近并不总等于能回答问题，尤其是编号、代码和精确术语。 适用边界：嵌入是候选召回手段而非事实验证器。高风险答案仍需重排、证据检查和生成审核。,10,"[""492dde01-4d39-55fc-9e7d-b18b9ab64ef9"", ""5123e9ce-56c8-5ac5-a84b-928618f7adf3""]","{""origin_question_id"": ""q_embedding_fundamentals_advanced"", ""review_status"": ""pending_team_review""}"
91d60125-292e-5918-a255-696bd288c3dd,RAG-SUB-embedding_model_selection,single_choice,2,关于“嵌入模型选择”，以下哪项描述最准确？,C,10,"[""34c0f02c-aa2a-5b12-a506-1a7dbf53cb3e""]","{""origin_question_id"": ""q_embedding_model_selection_foundation"", ""review_status"": ""pending_team_review""}"
0ec6a70e-a264-5911-acd1-3a300c8df247,RAG-SUB-embedding_model_selection,short_answer,3,请说明在真实RAG项目中如何落实“嵌入模型选择”，至少给出三个实施要点。,建立小规模A/B：同一语料、同一切分和索引，比较Recall@K、MRR、延迟、存储和成本；对中文和中英混合查询单独统计。,10,"[""1332fae7-d5a5-504d-95da-f7cd050002d3""]","{""origin_question_id"": ""q_embedding_model_selection_standard"", ""review_status"": ""pending_team_review""}"
78a61c08-e0c6-5eda-bab0-38a129f660e9,RAG-SUB-embedding_model_selection,short_answer,4,某团队在“嵌入模型选择”环节出现质量下降。请列出至少两个常见根因，并说明何时不应继续增加该环节的复杂度。,常见根因：只选排行榜第一名可能在本领域退化；更高维度增加存储但不保证更好；模型升级未重建索引会导致查询与文档向量不兼容。 适用边界：比赛原型可选一个稳定多语模型作为基线，商业部署再根据数据与隐私决定API或本地模型。,10,"[""b7580c5b-172c-553a-9db9-a61bed1867d7"", ""30466237-62fa-5603-82ce-dccb3c50c871""]","{""origin_question_id"": ""q_embedding_model_selection_advanced"", ""review_status"": ""pending_team_review""}"
7e1f972d-f172-51a9-84a7-7baf766e607b,RAG-SUB-similarity_metrics,single_choice,1,关于“向量相似度与归一化”，以下哪项描述最准确？,D,10,"[""ba70f2e7-dcbf-507d-bf6b-fc14b8893f58""]","{""origin_question_id"": ""q_similarity_metrics_foundation"", ""review_status"": ""pending_team_review""}"
69c0ef48-9344-537c-aff4-3c2e2d9ba183,RAG-SUB-similarity_metrics,short_answer,2,请说明在真实RAG项目中如何落实“向量相似度与归一化”，至少给出三个实施要点。,在建库时记录normalization与distance_metric；用已知正负样本检查分数分布；不要跨不同指标直接复用阈值。,10,"[""ab0bd4d9-1956-5ed3-9225-7a1b302dde12""]","{""origin_question_id"": ""q_similarity_metrics_standard"", ""review_status"": ""pending_team_review""}"
75b903db-bc80-5302-b7c6-f215fc340c02,RAG-SUB-similarity_metrics,short_answer,3,某团队在“向量相似度与归一化”环节出现质量下降。请列出至少两个常见根因，并说明何时不应继续增加该环节的复杂度。,常见根因：归一化设置不一致会造成线上召回异常；把相似度分数当概率会误设阈值；不同查询类型的分数分布也可能不同。 适用边界：排序优先使用相对名次，拒答阈值需要在标注数据上校准；没有校准时不能声称某个固定分数代表“可信”。,10,"[""2ba5b086-4f1d-5527-90d7-b53b07833de3"", ""ce43f37c-29a9-5035-8b56-ad2f475b48d5""]","{""origin_question_id"": ""q_similarity_metrics_advanced"", ""review_status"": ""pending_team_review""}"
a3a48726-b4ed-5a65-875f-7091ebc1510f,RAG-SUB-vector_index_hnsw_ivf,single_choice,2,关于“向量索引与近似最近邻”，以下哪项描述最准确？,A,10,"[""bddadf61-d678-53b4-bf37-809d70da3c45""]","{""origin_question_id"": ""q_vector_index_hnsw_ivf_foundation"", ""review_status"": ""pending_team_review""}"
4a6deb04-a28d-5259-adec-b3eabaf2d34d,RAG-SUB-vector_index_hnsw_ivf,short_answer,3,请说明在真实RAG项目中如何落实“向量索引与近似最近邻”，至少给出三个实施要点。,用固定查询集测量Recall@K、P95延迟、索引构建时间和内存；分别调节HNSW的构建/搜索参数或IVF的探测数量；保留精确搜索作为上限对照。,10,"[""457099e3-4745-5b97-911b-bd198511670d""]","{""origin_question_id"": ""q_vector_index_hnsw_ivf_standard"", ""review_status"": ""pending_team_review""}"
49482575-6736-507b-909b-6b79b971f50f,RAG-SUB-vector_index_hnsw_ivf,short_answer,4,某团队在“向量索引与近似最近邻”环节出现质量下降。请列出至少两个常见根因，并说明何时不应继续增加该环节的复杂度。,常见根因：只测延迟不测召回会得到“快但错”的索引；索引参数从样例数据复制到生产规模可能失效；删除和增量更新策略也需验证。 适用边界：数据量较小时优先简单精确方案；规模增长后再采用ANN。索引选择还受过滤条件、更新频率和部署平台影响。,10,"[""5a5a3785-a6ad-518c-bad3-8f1246ac057a"", ""88bd51c1-6ab5-57eb-9262-0cc91199b416""]","{""origin_question_id"": ""q_vector_index_hnsw_ivf_advanced"", ""review_status"": ""pending_team_review""}"
